t=2025-10-19T08:38:33-0700 lvl=info msg="no configuration paths supplied"
t=2025-10-19T08:38:33-0700 lvl=info msg="using configuration at default config path" path="/Users/evangelineng/Library/Application Support/ngrok/ngrok.yml"
t=2025-10-19T08:38:33-0700 lvl=info msg="open config file" path="/Users/evangelineng/Library/Application Support/ngrok/ngrok.yml" err=nil
t=2025-10-19T09:56:30-0700 lvl=info msg="join connections" obj=join id=a2fe80bb4600 l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:30-0700 lvl=info msg="join connections" obj=join id=884f751ed5c8 l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:30-0700 lvl=info msg="join connections" obj=join id=db754d958739 l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:30-0700 lvl=info msg="join connections" obj=join id=693e82cb1dfb l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:30-0700 lvl=info msg="join connections" obj=join id=e2e71103937a l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:30-0700 lvl=info msg="join connections" obj=join id=651ecaa063df l=127.0.0.1:3000 r=136.24.37.74:60094
t=2025-10-19T09:56:33-0700 lvl=info msg="join connections" obj=join id=78cd1ce9627c l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:33-0700 lvl=info msg="join connections" obj=join id=81dd8a6dd67c l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:33-0700 lvl=info msg="join connections" obj=join id=69affda8ec38 l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:33-0700 lvl=info msg="join connections" obj=join id=3d7e3a4ab994 l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:33-0700 lvl=info msg="join connections" obj=join id=617d0b99a6e1 l=127.0.0.1:3000 r=136.24.37.74:60080
t=2025-10-19T09:56:33-0700 lvl=info msg="join connections" obj=join id=2dd61d40144a l=127.0.0.1:3000 r=136.24.37.74:60123
t=2025-10-19T09:56:38-0700 lvl=info msg="join connections" obj=join id=069b51631f73 l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:38-0700 lvl=info msg="join connections" obj=join id=60171ab1ba2b l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:38-0700 lvl=info msg="join connections" obj=join id=3f5e5dc2fc69 l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:38-0700 lvl=info msg="join connections" obj=join id=d2538c97f509 l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:38-0700 lvl=info msg="join connections" obj=join id=74206ae5b1d9 l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:38-0700 lvl=info msg="join connections" obj=join id=6dd8cb8df324 l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:38-0700 lvl=info msg="join connections" obj=join id=a45b6cc12b70 l=127.0.0.1:3000 r=136.24.37.74:60179
t=2025-10-19T09:56:39-0700 lvl=info msg="join connections" obj=join id=82b79721589a l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:39-0700 lvl=info msg="join connections" obj=join id=08c4a7daf118 l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:39-0700 lvl=info msg="join connections" obj=join id=f70d611a5ba8 l=127.0.0.1:3000 r=136.24.37.74:60170
t=2025-10-19T09:56:40-0700 lvl=info msg="join connections" obj=join id=bd0be41840d0 l=127.0.0.1:3000 r=136.24.37.74:60192
t=2025-10-19T09:56:44-0700 lvl=info msg="join connections" obj=join id=b6857c30a949 l=127.0.0.1:3000 r=136.24.37.74:60220
t=2025-10-19T09:56:44-0700 lvl=info msg="join connections" obj=join id=3dc7448bb13c l=127.0.0.1:3000 r=136.24.37.74:60220
t=2025-10-19T09:56:44-0700 lvl=info msg="join connections" obj=join id=88d95c0d154a l=127.0.0.1:3000 r=136.24.37.74:60220
t=2025-10-19T09:56:44-0700 lvl=info msg="join connections" obj=join id=b337edd74307 l=127.0.0.1:3000 r=136.24.37.74:60220
t=2025-10-19T09:56:44-0700 lvl=info msg="join connections" obj=join id=074d721e74ef l=127.0.0.1:3000 r=136.24.37.74:60220
t=2025-10-19T09:56:44-0700 lvl=info msg="join connections" obj=join id=9abe8f66c52e l=127.0.0.1:3000 r=136.24.37.74:60220
t=2025-10-19T09:56:44-0700 lvl=info msg="join connections" obj=join id=4989fc743aeb l=127.0.0.1:3000 r=136.24.37.74:60233
t=2025-10-19T09:56:56-0700 lvl=info msg="join connections" obj=join id=63985999b1c1 l=127.0.0.1:3000 r=136.24.37.74:60309
t=2025-10-19T09:56:56-0700 lvl=info msg="join connections" obj=join id=8a5567708911 l=127.0.0.1:3000 r=136.24.37.74:60309
t=2025-10-19T09:56:56-0700 lvl=info msg="join connections" obj=join id=b7d11132b1a0 l=127.0.0.1:3000 r=136.24.37.74:60309
t=2025-10-19T09:56:56-0700 lvl=info msg="join connections" obj=join id=b4dbc629b469 l=127.0.0.1:3000 r=136.24.37.74:60309
t=2025-10-19T09:56:56-0700 lvl=info msg="join connections" obj=join id=9ba7ab0df124 l=127.0.0.1:3000 r=136.24.37.74:60309
t=2025-10-19T09:56:56-0700 lvl=info msg="join connections" obj=join id=7c53d24a710a l=127.0.0.1:3000 r=136.24.37.74:60309
t=2025-10-19T09:56:56-0700 lvl=info msg="join connections" obj=join id=503003c44755 l=127.0.0.1:3000 r=136.24.37.74:60309
t=2025-10-19T09:56:56-0700 lvl=info msg="join connections" obj=join id=55cd20a2188d l=127.0.0.1:3000 r=136.24.37.74:60324
t=2025-10-19T09:57:21-0700 lvl=info msg="join connections" obj=join id=d08e35a2d9dd l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:21-0700 lvl=info msg="join connections" obj=join id=0d64646088e3 l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:21-0700 lvl=info msg="join connections" obj=join id=d8e999e71b9f l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:21-0700 lvl=info msg="join connections" obj=join id=44f77c977739 l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=3bb0fd8ae8c8 l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=8738d4b444de l=127.0.0.1:3000 r=136.24.37.74:60463
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=d29a0e080594 l=127.0.0.1:3000 r=136.24.37.74:60468
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=b09b771918ee l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=152697be6cf7 l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=540f5c9a3078 l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=23d4b5b7a3ec l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=90738d1fb8c6 l=127.0.0.1:3000 r=136.24.37.74:60446
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=e60bf8febaa4 l=127.0.0.1:3000 r=136.24.37.74:60474
t=2025-10-19T09:57:22-0700 lvl=info msg="join connections" obj=join id=7e3f6f432b17 l=127.0.0.1:3000 r=136.24.37.74:60486
t=2025-10-19T09:57:26-0700 lvl=info msg="join connections" obj=join id=830c4233512f l=127.0.0.1:3000 r=136.24.37.74:60505
t=2025-10-19T09:57:27-0700 lvl=info msg="join connections" obj=join id=8fa07b6adcf0 l=127.0.0.1:3000 r=136.24.37.74:60505
t=2025-10-19T09:57:27-0700 lvl=info msg="join connections" obj=join id=c91276d3f1bf l=127.0.0.1:3000 r=136.24.37.74:60505
t=2025-10-19T09:57:27-0700 lvl=info msg="join connections" obj=join id=a6564563b650 l=127.0.0.1:3000 r=136.24.37.74:60505
t=2025-10-19T09:57:27-0700 lvl=info msg="join connections" obj=join id=13596238ac38 l=127.0.0.1:3000 r=136.24.37.74:60505
t=2025-10-19T09:57:27-0700 lvl=info msg="join connections" obj=join id=514ae9a8dd46 l=127.0.0.1:3000 r=136.24.37.74:60505
t=2025-10-19T09:57:27-0700 lvl=info msg="join connections" obj=join id=58437e113c17 l=127.0.0.1:3000 r=136.24.37.74:60505
t=2025-10-19T09:57:27-0700 lvl=info msg="join connections" obj=join id=8fb2d193553c l=127.0.0.1:3000 r=136.24.37.74:60524
